Open Time,Type,Lots,Symbol,Open Price,Close Time,Close Price,Commission,Swap,Net Pips,Net Profit,Max Profit,Max Pips,Max Loss,Max Loss Pips,Magic Number,Comment,Holding Time (Hours),Holding Time
03/12/2025 17:19:27,sell,1.00,GBPUSD,1.33153,17/12/2025 09:00:41,1.33530,-5.00,-36.96,-37.70,-418.96,215.16,23.60,-1424.32,-138.50,1,Dragon Wave_NZ2,327.69,13.65days
11/12/2025 16:00:23,sell,2.50,GBPUSD,1.34093,17/12/2025 09:00:35,1.33508,-12.50,-26.40,58.50,1423.60,1558.40,63.10,-1144.80,-44.50,1,Dragon Wave_NZ3,137.00,5.71days
11/12/2025 18:00:56,sell,1.00,GBPUSD,1.34336,17/12/2025 09:00:22,1.33467,-5.00,-10.56,86.90,853.44,866.36,87.40,-214.92,-20.20,1,Dragon Wave_EZ2,134.99,5.62days
05/12/2025 17:00:37,buy,2.50,USDCAD,1.38744,10/12/2025 16:46:20,1.38613,-12.50,25.20,-13.10,-223.57,84.76,5.40,-1342.81,-73.90,1,Dragon Wave_AZ3,119.76,4.99days
05/12/2025 15:00:22,buy,1.00,USDCAD,1.39314,10/12/2025 16:46:20,1.38613,-5.00,10.08,-70.10,-500.64,36.62,5.80,-950.16,-130.90,1,Dragon Wave_AZ2,121.77,5.07days
08/12/2025 14:00:32,buy,6.25,USDCAD,1.38156,10/12/2025 16:46:19,1.38609,-31.25,41.96,45.30,2053.33,2053.33,45.30,-715.10,-15.10,1,Dragon Wave_AZ4,50.76,2.12days
21/11/2025 14:00:52,buy,1.00,AUDCAD,0.90686,25/11/2025 01:00:25,0.91203,-5.00,1.43,51.70,362.94,370.54,52.90,-50.35,-6.40,1,Dragon Wave_GZ2,82.99,3.46days
21/11/2025 12:00:18,buy,1.00,AUDCAD,0.90691,24/11/2025 21:00:44,0.91180,-5.00,0.52,48.90,342.18,350.58,50.10,-92.23,-12.30,1,Dragon Wave_NZ2,81.01,3.38days
21/11/2025 12:00:16,buy,1.00,AUDCAD,0.90692,24/11/2025 18:00:23,0.91138,-5.00,0.52,44.60,311.56,311.56,44.60,-92.94,-12.40,1,Dragon Wave_KZ2,78.00,3.25days
19/11/2025 06:00:16,buy,1.00,AUDCAD,0.90747,24/11/2025 18:00:18,0.91138,-5.00,2.62,39.10,274.68,376.68,53.40,-129.85,-17.90,1,Dragon Wave_IZ2,132.00,5.50days
14/11/2025 02:00:31,buy,1.00,GBPCHF,1.04363,20/11/2025 16:01:59,1.05609,-5.00,57.89,124.60,1598.47,1603.84,125.10,-930.97,-73.20,1,Dragon Wave_MZ2,158.02,6.58days
19/11/2025 06:00:15,buy,1.00,AUDCAD,0.90746,20/11/2025 15:38:16,0.91251,-5.00,1.58,50.50,356.22,356.22,50.50,-44.29,-5.50,1,Dragon Wave_FZ2,33.63,1.40days
